199486,0
199575,1
199889,1
200256,1
200600,1
200805,1
200886,0
200912,0
201285,1
201479,1
201909,1
202270,0
202379,0
202406,0
202712,0
202720,1
203367,0
203424,1
203532,0
203554,1
204428,1
204576,1
206181,1
206360,0
206839,0
207148,0
207387,0
207910,0
208191,1
208594,1
208728,1
208827,0
209349,1
209392,0
209581,1
210194,1
210287,1
210778,0
210784,1
210884,0
211126,0
211133,1
211586,0
211723,1
211860,0
212737,1
212894,1
213020,0
213427,0
213551,1
213732,1
213846,1
214363,0
214388,0
214572,1
214968,0
215142,1
215531,0
215577,1
215865,0
215897,1
216013,1
216083,0
216181,0
216508,1
216540,0
216698,1
216940,1
217041,1
217100,0
217118,1
217723,1
217788,0
217987,1
218282,1
218325,0
218331,1
218343,1
218680,0
219000,1
219070,0
219178,1
219315,0
219425,1
219967,0
220023,0
220873,0
221264,1
221301,1
222179,0
222488,1
222492,1
222829,0
223015,1
223308,0
223345,0
223626,1
223992,1
224210,1
224381,0
224541,1
224614,1
224894,1
224984,0
225054,0
225812,0
225897,1
226154,1
226735,0
226780,0
227383,0
227538,1
227568,1
227773,0
228424,0
228892,1
228923,0
229276,0
229565,0
229930,1
230185,1
230545,0
231005,0
231540,1
231935,0
232302,1
232488,0
232568,0
232726,0
232917,0
232947,0
233852,1
233978,0
234451,1
234585,1
234707,1
235094,0
235269,1
235704,0
236199,1
237246,1
237452,1
237549,0
237776,1
237880,0
237883,1
238327,0
238360,1
238587,0
238612,1
238935,0
238983,1
238989,1
239690,0
239761,0
239843,1
240105,1
240220,0
240361,1
240974,1
241117,0
241502,1
241536,0
241659,0
241850,1
242092,0
242229,1
242260,0
242333,1
242356,1
242452,0
242642,1
242695,1
242839,1
243046,1
243078,1
243130,1
243207,0
243243,1
243280,1
243314,0
243406,1
243430,0
243622,0
243737,1
243957,1
244029,0
244261,1
244437,0
244872,0
245124,1
245190,0
245733,0
245765,1
245846,1
246179,0
246276,1
246516,0
246553,1
247062,0
247424,1
248108,0
248130,0
248304,1
248498,0
248539,0
248583,1
248817,0
248841,1
248927,0
249164,0
249699,1
249840,0
249942,1
249955,1
249972,0
249999,0
250422,1
250699,0
250951,1
251142,1
251214,0
251663,1
251682,1
251789,1
251996,1
252482,1
252729,0
252973,1
253020,0
253085,1
253222,0
253227,0
253425,0
253427,0
253601,0
253727,0
253766,0
253973,0
253987,0
254201,1
254250,0
254378,1
254533,1
254762,1
254979,1
255150,1
255171,1
255845,0
255888,1
256019,1
256021,0
256365,1
256406,1
256450,0
256458,0
256488,1
256704,0
256991,1
257019,0
257223,0
257346,1
257612,0
258521,1
258603,0
258644,0
258652,1
258717,1
258828,0
258870,0
259032,1
259106,1
259414,1
259505,0
259595,1
259945,1
259956,1
259968,0
260049,0
260113,0
260277,1
260324,0
260368,0
260597,0
260801,0
260928,0
261281,0
261382,0
261456,0
261972,1
262041,0
262113,0
262215,0
262563,1
262618,1
262669,1
262961,1
263180,0
263677,0
263697,0
263741,1
263906,0
264003,1
264267,1
264499,1
264630,1
264754,0
264792,0
264886,1
264923,1
265007,0
265076,1
265097,1
265115,0
265117,0
265521,1
265613,1
265836,1
265904,1
266047,0
266130,1
266179,0
266282,0
266327,0
266544,0
266798,0
266963,0
266989,1
267477,1
267516,1
267686,1
267736,0
267976,0
268156,1
268379,1
268476,1
268502,0
268516,0
268549,0
268675,0
268761,1
268855,1
269127,1
269256,0
269289,0
269571,0
269818,1
270002,1
270302,0
270343,0
270351,0
270400,1
270466,1
270568,0
270712,0
270860,1
271004,0
271045,0
271192,0
271196,1
271356,1
271434,0
271652,1
271792,1
271900,1
271927,0
271979,0
272103,1
272266,1
272368,1
272429,1
272583,0
273165,1
273432,0
273445,1
273535,0
273608,0
274375,0
274763,1
274823,0
275098,1
275339,1
275605,1
275790,0
275880,1
276107,0
276232,0
276355,0
276857,1
276979,1
277162,1
277468,0
277583,0
277628,1
277688,0
277709,1
277875,1
277895,0
278018,1
278066,1
278075,1
278405,1
278622,1
278911,1
279032,1
279242,1
279283,1
279455,0
279901,1
280056,0
280176,1
280193,0
280337,0
280356,0
280623,1
280776,1
280871,0
281381,0
281384,1
281565,0
281651,1
281788,0
281836,1
281841,0
282054,0
282074,0
282202,1
282275,0
282347,1
282569,1
282707,0
283014,1
283106,1
283707,1
283826,0
284136,0
284168,1
284207,0
284637,0
285386,1
285738,0
285781,0
286038,0
286066,1
286120,0
286167,1
286636,1
286828,0
286955,1
287417,1
287421,1
287454,1
287491,1
287550,1
287629,0
287875,0
287965,0
288099,1
288392,0
288584,1
288651,1
288675,0
288720,1
288880,1
289587,1
289651,0
289873,0
289894,0
289994,0
290001,0
290064,1
290199,1
290441,0
290605,1
290803,1
290807,1
290850,1
291037,0
291118,1
291135,1
291461,0
291687,0
291934,0
291954,0
292050,0
292175,0
292850,0
292921,0
293091,0
293123,0
293471,1
293977,1
294274,1
294636,1
294643,0
294684,0
294803,0
295373,1
296049,0
296050,1
296068,0
296353,0
296360,0
296386,0
296470,1
296489,1
296664,0
296737,1
296903,1
297158,1
297256,1
297783,1
298280,0
298351,0
298649,0
298946,1
298963,1
299092,0
299106,0
299146,0
299298,1
299597,0
299790,1
299873,1
299976,1
299999,0
300013,0
300174,1
300204,0
300218,1
300328,1
300349,1
300350,0
300383,0
300546,1
300548,1
300596,1
300867,1
300918,0
302378,1
302749,1
302796,1
302975,1
303219,0
303520,0
303676,1
303752,0
303940,0
304326,1
304780,0
304853,1
306018,0
306405,0
306588,0
306686,1
306726,1
306729,0
306768,0
307256,0
307293,0
307519,1
307524,0
307533,0
307544,0
307946,1
308236,0
308270,1
308272,0
308403,0
308498,0
308742,1
308897,0
309059,0
309242,0
309769,1
309791,0
309904,1
309948,1
310079,0
310112,1
310969,1
310989,0
311148,0
311187,0
311350,0
311392,0
311447,0
311591,1
311749,1
312093,1
312505,1
312516,0
312547,1
312750,0
312891,1
312947,1
313024,1
313139,1
313228,0
313864,1
314235,0
314413,1
314635,0
314843,1
315196,0
315507,1
315547,1
315594,1
315595,1
315794,0
315895,0
316313,0
316837,0
316868,0
316948,1
317541,0
317597,0
317833,0
317953,0
318231,1
318320,1
318381,0
318698,0
318725,0
319299,0
319964,0
320231,0
320318,0
320698,0
321024,1
321051,1
321090,0
321255,0
321420,1
321574,1
321575,0
321780,0
321995,0
322329,1
323229,1
323288,1
323300,0
323326,1
323562,1
324177,0
324315,0
324428,1
324626,0
324633,0
325172,1
325397,0
326054,1
326299,0
326337,0
326469,1
326650,0
327046,0
327749,1
327927,1
328105,1
329511,0
329925,0
330183,0
330551,1
330677,1
330773,1
330918,0
331141,0
331216,1
331459,1
331774,1
332132,0
332499,1
332728,1
332922,0
332927,1
333041,1
333351,1
333591,0
333783,0
334124,0
335432,1
337812,0
338592,0
338733,0
338772,1
339287,1
339477,1
339576,1
339637,0
341419,0
341833,1
342507,0
342692,1
342907,0
342948,0
343413,0
343481,1
343957,0
344159,0
344655,1
344662,0
344747,0
344959,1
345190,1
345388,1
345439,1
345503,1
345567,0
345705,0
345711,0
345808,0
346294,0
346532,0
346566,1
346579,0
346652,0
346656,1
346719,1
346720,0
346726,0
346737,1
346787,0
346868,0
346919,0
346948,1
346965,1
347068,0
347076,0
347158,1
347213,0
347239,0
347265,1
347271,1
347295,0
347372,0
347390,0
347416,1
347434,1
347485,1
347505,0
347512,0
347515,1
347527,1
347541,1
347554,1
347637,1
347648,1
347689,0
347709,1
347722,1
347805,1
347858,1
347872,0
347932,1
347936,1
347987,1
347998,0
348005,0
348006,0
348064,0
348069,0
348105,0
348134,1
348145,1
348176,1
348208,1
348223,1
348233,1
348246,1
348274,1
348303,0
348340,0
348359,1
348410,0
348438,1
348522,0
348549,1
348557,0
348575,1
348584,0
348587,0
348609,0
348644,0
348670,1
348673,0
348684,0
348722,1
348761,1
348786,0
348794,0
348819,1
348841,1
348844,1
348856,1
348900,0
348908,1
348958,0
348960,1
348964,1
348997,1
349067,1
349090,1
349138,0
349212,1
349221,1
349259,0
349297,1
349308,1
349322,1
349348,0
349389,1
349409,0
349431,0
349434,1
349476,0
349513,1
349525,0
349562,0
349570,0
349578,0
349588,1
349607,1
349668,1
349679,0
349682,0
349712,0
349714,1
349789,1
349860,0
349950,1
349961,0
350044,0
350090,1
350108,0
350153,1
350154,1
350186,1
350205,1
350206,0
350240,1
350262,0
350310,0
350313,1
350334,0
350405,0
350412,0
350484,0
350501,1
350534,0
350554,0
350621,0
350671,0
350705,0
350713,0
350715,0
350826,1
350827,1
350904,1
350958,1
351023,0
351049,0
351053,0
351055,0
351090,0
351104,0
351120,0
351125,0
351184,1
351230,1
351243,1
351244,0
351271,1
351273,0
351274,0
351335,1
351338,1
351355,0
351357,1
351358,1
351369,0
351406,0
351462,1
351490,0
351591,1
351620,1
351634,0
351639,1
351659,1
351701,1
351724,0
351735,0
351780,0
351785,0
351791,0
351801,1
351808,1
351829,0
351835,0
351860,0
351870,1
351878,0
351914,0
351963,0
351964,0
351978,1
351979,0
352021,0
352047,0
352072,0
352079,0
352080,1
352130,1
352163,1
352172,0
352189,0
352190,1
352252,1
352258,0
352302,1
352303,1
352346,0
352378,1
352416,0
352441,1
352484,1
352541,0
352545,0
352549,0
352590,0
352661,1
352720,0
352725,1
352747,1
352749,0
352752,0
352787,0
352816,1
352830,0
352873,0
352928,0
352948,0
352990,1
353024,1
353062,0
353071,0
353115,1
353126,1
353150,0
353151,0
353189,1
353191,0
353195,0
353199,1
353203,1
353220,1
353246,1
353317,1
353338,1
353365,0
353366,1
353370,0
353371,0
353381,0
353417,0
353423,1
353472,1
353548,1
353584,0
353589,1
353601,1
353624,1
353636,1
353641,0
353675,1
353677,0
353784,0
353851,1
353886,0
353933,0
354001,1
354041,0
354050,0
354076,0
354087,1
354098,1
354101,1
354117,0
354219,0
354226,1
354245,0
354246,0
354261,0
354273,0
354297,1
354444,1
354583,0
354604,0
354715,0
354798,0
354818,0
354885,1
354986,0
355011,1
355228,1
355380,0
355405,0
355467,0
355476,0
355485,1
355587,0
355666,0
355680,0
355721,0
355745,0
355762,1
355876,1
355919,1
355954,1
356125,1
356159,1
356181,0
356246,0
356274,0
356308,1
356330,0
356340,0
356367,0
356431,1
356473,1
356490,0
356546,1
356549,1
356558,0
356601,0
356699,1
356756,1
356784,0
356798,0
356919,0
357066,0
357157,1
357165,1
357184,0
357202,0
357380,1
357509,0
357595,1
357683,0
357812,1
357864,0
357867,0
357872,1
357873,0
357874,0
357875,0
357878,0
357881,1
357882,1
357883,1
357884,1
357885,1
357886,1
357887,0
357888,1
357913,1
357973,1
357979,0
358230,1
358261,0
358280,0
358312,1
358326,0
358343,1
358372,1
358417,0
358421,0
358461,0
358470,1
358508,0
358509,1
358545,0
358547,0
358548,1
358557,0
358564,1
358566,1
358621,0
358633,0
358695,0
358702,0
358734,0
358748,1
358778,0
358810,0
358822,0
358826,0
358873,0
358905,1
358926,0
358960,1
358967,0
358976,0
359119,0
359168,1
359175,0
359183,1
359243,1
359401,1
359409,1
359428,1
359449,0
359462,1
359468,1
359540,0
359543,0
359544,0
359600,1
359672,0
359689,0
359696,1
359706,0
359708,1
359716,1
359727,1
359757,1
359786,0
359789,0
359899,0
359903,0
359905,0
359906,1
359970,1
360022,1
360157,0
360185,0
360198,1
360213,1
360230,0
360252,1
360253,0
360283,0
360316,0
360319,1
360324,0
360350,1
360380,1
360407,1
360414,0
360493,0
360494,0
360501,1
360506,1
360521,0
360571,1
360583,1
360677,0
360679,1
360708,1
360719,1
360772,1
360794,1
360801,0
360894,0
360903,0
360906,1
360929,0
360984,1
361003,1
361080,0
361086,0
361090,0
361098,0
361107,0
361119,0
361146,0
361161,0
361165,0
361214,1
361215,0
361219,1
361244,1
361282,0
361289,0
361295,1
361356,1
361370,1
361374,0
361375,0
361393,0
361399,0
361400,0
361404,1
361495,1
361522,1
361530,0
361549,1
361634,1
361653,1
361687,0
361713,0
361723,0
361726,1
361752,1
361755,1
361781,1
361794,1
361816,1
361849,0
361859,1
361874,0
361904,1
361916,1
361919,1
361939,1
361945,1
362055,0
362098,0
362106,1
362107,0
362114,0
362148,1
362153,0
362159,0
362164,0
362236,1
362265,0
362270,1
362272,0
362277,0
362280,0
362293,0
362309,1
362317,0
362321,1
362365,0
362386,0
362392,1
362393,0
362395,0
362396,1
362421,1
362438,1
362480,1
362498,1
362505,1
362514,1
362523,1
362553,0
362574,0
362592,0
362598,1
362601,0
362608,1
362664,1
362675,0
362682,0
362717,1
362721,1
362732,1
362785,0
362787,0
362803,0
362809,0
362838,0
362851,0
362852,0
362888,0
362934,1
362937,0
362946,1
362948,0
362952,1
362970,1
363007,0
363071,0
363077,0
363092,1
363131,1
363161,1
363233,0
363247,0
363252,0
363271,1
363281,0
363291,0
363328,1
363367,1
363389,1
363405,1
363410,0
363433,1
363457,1
363512,0
363517,1
363578,1
363590,0
363593,1
363596,0
363609,1
363631,0
363640,0
363675,1
363677,1
363683,0
363699,1
363701,1
363758,0
363763,1
363765,0
363803,0
363809,0
363811,1
363828,1
363852,0
363853,1
363859,0
363865,1
363933,0
363955,1
363961,0
364009,0
364075,0
364089,0
364148,1
364154,0
364203,0
364254,0
364256,1
364268,0
364280,1
364291,0
364302,0
364327,0
364344,1
364362,0
364377,0
364420,0
364448,1
364451,1
364454,1
364487,0
364509,0
364515,0
364532,0
364550,0
364557,0
364559,1
364574,1
364583,1
364585,1
364587,1
364636,1
364645,1
364646,1
364670,1
364693,1
364713,1
364719,1
364740,0
364747,1
364753,0
364755,0
364769,0
364773,1
364794,0
364805,1
364809,0
364853,1
364870,1
364909,1
364919,1
364922,1
364931,0
364941,1
364944,0
364974,0
365014,1
365044,1
365045,1
365097,0
365171,1
365196,1
365199,1
365203,1
365208,1
365239,1
365326,1
365335,0
365338,0
365341,1
365344,0
365356,0
365366,0
365415,1
365445,0
365474,0
365491,0
365566,1
365567,0
365595,1
365632,0
365663,1
365674,0
365683,1
365714,1
365732,1
365741,1
365809,1
365831,0
365851,0
365868,1
365919,1
365927,1
365939,1
365969,1
366003,1
366004,0
366085,0
366092,1
366109,0
366128,1
366135,1
366146,1
366169,0
366171,0
366175,1
366198,0
366208,0
366231,1
366236,1
366241,0
366248,1
366292,0
366297,0
366311,0
366342,1
366380,1
366404,0
366407,1
366490,1
366533,1
366553,0
366563,1
366567,0
366620,0
366642,1
366655,1
366733,1
366743,0
366783,0
366847,1
366874,1
366887,1
366913,0
366951,1
366989,0
367030,0
367108,1
367112,1
367135,1
367150,0
367176,1
367218,1
367224,0
367285,1
367313,0
367337,1
367376,0
367379,0
367384,0
367392,1
367398,1
367404,0
367414,1
367428,0
367433,0
367464,0
367593,0
367599,1
367628,1
367643,1
367680,0
367694,0
367703,1
367745,1
367770,1
367777,0
367791,0
367854,0
367859,1
367980,1
368034,1
368104,1
368107,1
368143,0
368150,0
368155,1
368168,1
368216,1
368223,1
368243,0
368274,0
368371,1
368374,1
368394,1
368428,1
368432,1
368435,1
368445,1
368461,0
368462,1
368469,0
368474,1
368492,1
368493,1
368507,0
368523,0
368555,1
368578,1
368765,1
368766,1
368897,0
368924,1
368954,0
368965,0
368981,0
368995,1
369008,0
369055,1
369062,1
369078,1
369114,0
369118,0
369164,0
369171,1
369197,1
369207,1
369231,1
369240,1
369275,0
369291,1
369302,0
369309,0
369320,0
369342,0
369355,0
369360,1
369405,0
369406,1
369434,0
369438,1
369514,0
369529,1
369544,0
369555,1
369617,0
369630,0
369673,0
369683,0
369713,1
369724,0
369785,1
369809,1
369835,1
369880,1
369882,0
369883,1
369898,1
369909,1
369965,0
369966,1
369968,1
369981,1
370042,0
370055,0
370084,1
370141,0
370212,0
370213,0
370224,0
370251,1
370261,0
370285,0
370302,1
370308,1
370326,1
370339,0
370340,0
370342,0
370346,0
370423,1
370435,0
370457,0
370458,0
370518,1
370565,1
370610,0
370631,1
370657,1
370694,0
370696,0
370729,1
370791,0
370801,0
370852,0
370854,0
370866,1
370869,0
370875,0
370883,0
370889,0
370893,0
370940,1
370941,0
370957,0
370963,1
371011,0
371015,0
371025,1
371029,1
371082,1
371112,0
371172,0
371182,1
371299,1
371341,0
371347,1
371358,1
371408,0
371441,1
371444,0
371505,1
371525,0
371564,1
371568,1
371589,1
371615,0
371681,0
371685,1
371700,0
371702,1
371710,1
371726,1
371775,1
371779,0
371793,1
371801,0
371814,1
371815,0
371823,0
371841,0
371879,1
371908,0
371909,0
371935,0
371943,1
371976,1
371993,1
371996,0
372049,0
372093,1
372096,0
372131,1
372144,0
372193,1
372211,0
372239,1
372267,1
372327,1
372330,0
372378,1
372401,1
372416,0
372419,1
372465,0
372469,0
372505,0
372510,0
372540,0
372591,1
372592,0
372595,0
372600,1
372610,0
372621,0
372668,1
372718,0
372733,1
372736,0
372766,0
372777,1
372778,0
372817,0
372825,0
372839,1
372872,1
372874,0
372941,1
372947,1
372953,1
372976,0
372999,0
373006,1
373048,0
373052,0
373081,1
373090,0
373125,1
373183,0
373213,0
373255,1
373257,0
373258,1
373272,1
373291,0
373326,0
373375,1
373376,0
373384,1
373398,1
373422,0
373461,0
373485,1
373486,0
373494,1
373502,0
373540,0
373547,1
373560,0
373593,1
373603,1
373630,1
373637,1
373647,0
373650,1
373654,1
373699,1
373715,1
373770,0
373772,0
373834,1
373842,1
373874,1
373880,1
373881,1
373930,0
373952,1
373954,0
373971,1
373972,0
373982,1
373984,0
373986,0
373988,1
373994,1
374005,1
374102,0
374120,0
374129,0
374151,1
374171,1
374229,0
374247,0
374254,1
374259,0
374295,1
374309,0
374325,1
374360,0
374401,1
374403,0
374445,0
374462,1
374466,1
374471,1
374480,1
374485,0
374502,0
374536,0
374547,1
374566,0
374637,1
374658,0
374666,1
374672,0
374720,0
374765,0
374812,0
374827,1
374884,1
374940,0
375042,0
375066,0
375077,1
375086,1
375143,1
375149,0
375174,0
375187,1
375216,1
375241,1
375266,0
375272,1
375276,0
375282,0
375287,0
375297,1
375321,0
375368,1
375369,1
375396,1
375429,1
375457,1
375466,1
375510,1
375517,1
375522,0
375535,1
375538,0
375576,0
375618,1
375709,1
375744,0
375748,1
375763,0
375771,1
375782,0
375804,0
375897,0
375929,0
375937,1
375981,0
375998,0
376010,0
376019,1
376036,1
376044,1
376056,0
376088,0
376101,1
376138,0
376147,0
376175,0
376184,1
376209,0
376211,0
376227,0
376249,0
376257,0
376278,0
376295,1
376314,0
376318,1
376408,0
376420,1
376430,0
376478,1
376484,1
376485,0
376486,0
376490,0
376508,1
376534,1
376539,1
376549,0
376588,0
376621,1
376658,0
376664,1
376737,1
376827,1
376845,0
376894,0
376902,0
376936,0
376969,1
376994,1
377005,0
377020,0
377021,1
377027,0
377077,0
377081,0
377094,1
377100,0
377112,1
377119,1
377127,1
377195,0
377281,0
377294,0
377311,1
377314,0
377316,0
377346,1
377365,1
377376,0
377380,1
377426,0
377437,0
377472,1
377485,0
377498,1
377657,1
377687,0
377732,1
377771,1
377773,1
377775,1
377780,0
377788,0
377886,0
377926,1
378036,1
378049,1
378064,1
378150,1
378181,0
378198,1
378205,1
378230,0
378236,1
378241,1
378253,0
378259,0
378323,1
378331,1
378334,1
378348,1
378379,1
378397,0
378406,1
378418,0
378466,0
378475,1
378481,0
378490,1
378533,1
378548,1
378564,0
378665,1
378701,1
378722,1
378735,1
378776,0
378781,1
378804,0
378816,0
378851,1
378855,0
378869,0
378890,1
378902,0
378905,1
378910,0
378929,1
378960,1
379014,1
379025,1
379027,1
379049,1
379125,0
379135,0
379136,0
379159,1
379227,1
379234,1
379256,0
379260,1
379290,0
379338,0
379346,1
379357,1
379373,1
379381,1
379424,0
379436,1
379463,1
379465,1
379485,1
379491,1
379549,0
379559,1
379568,1
379570,1
379579,1
379586,1
379589,0
379597,1
379603,1
379613,1
379639,1
379642,1
379665,0
379670,1
379679,1
379717,0
379740,1
379776,0
379778,1
379811,1
379840,1
379857,0
379881,0
379896,1
379902,0
379903,1
379948,1
379962,0
379963,0
379995,1
380014,0
380046,0
380058,1
380075,0
380076,1
380104,1
380158,0
380184,1
380192,0
380222,0
380233,0
380243,0
380274,1
380278,0
380295,0
380297,1
380303,0
380313,0
380363,1
380430,0
380479,1
380509,1
380513,1
380527,0
380553,1
380572,1
380617,0
380629,0
380631,1
380656,0
380679,1
380683,0
380713,1
380731,0
380775,0
380789,1
380807,0
380808,1
380878,0
380920,0
380963,0
380974,0
380998,0
381015,1
381025,0
381068,1
381084,0
381100,1
381104,0
381122,1
381158,1
381180,0
381198,0
381219,0
381235,0
381258,0
381261,0
381265,1
381284,1
381301,1
381306,1
381334,1
381335,1
381353,0
381426,1
381435,0
381466,0
381474,0
381482,1
381518,1
381527,1
381528,0
381545,0
381578,1
381581,1
381607,1
381618,1
381680,1
381693,1
381694,0
381703,0
381727,1
381731,0
381737,1
381738,1
381739,0
381760,0
381794,1
381795,0
381812,0
381861,0
381874,0
381877,0
381882,1
381889,1
381902,0
381987,1
381989,1
382001,0
382029,1
382043,0
382065,0
382077,0
382081,0
382085,0
382086,1
382096,1
382113,0
382129,0
382138,1
382195,0
382211,1
382245,0
382259,0
382276,0
382314,0
382322,0
382331,0
382368,1
382380,1
382400,1
382406,1
382413,1
382421,0
382432,0
382452,0
382458,0
382466,0
382509,1
382516,1
382535,0
382545,0
382547,1
382609,1
382649,1
382651,1
382672,1
382680,1
382687,0
382739,0
382766,0
382825,1
382835,0
382865,1
382913,1
382919,0
382965,0
382975,1
383004,0
383155,1
383163,1
383164,1
383183,1
383228,1
383266,1
383307,0
383364,1
383398,1
383526,1
383557,1
383639,0
383701,0
383733,1
383745,0
383761,1
383762,1
383777,0
383816,1
383826,0
383869,1
383913,0
383914,1
383918,0
383924,0
383926,1
383934,0
383945,1
383956,1
383960,1
383978,1
383996,0
384020,0
384060,1
384068,0
384083,0
384109,0
384114,0
384126,1
384139,1
384141,0
384150,0
384157,0
384181,1
384200,1
384201,1
384227,1
384254,0
384276,1
384283,0
384336,1
384343,0
384355,1
384414,1
384456,0
384488,0
384576,1
384605,1
384617,0
384618,1
384637,0
384659,0
384696,0
384699,0
384722,0
384822,0
384831,0
384913,1
384934,0
384946,1
384947,1
384951,0
384952,0
384963,1
385004,1
385010,0
385028,1
385081,1
385099,0
385106,0
385119,1
385199,0
385229,0
385259,0
385287,0
385291,0
385375,1
385412,0
385417,1
385442,0
385483,0
385520,0
385543,0
385561,1
385577,0
385619,1
385661,0
385670,0
385685,1
385688,0
385691,0
385769,1
385783,1
385786,0
385796,1
385809,1
385832,1
385834,1
385849,1
385860,0
385916,0
385924,1
385925,1
385947,1
385950,1
385969,0
386055,1
386071,1
386083,0
386100,1
386120,0
386126,1
386131,0
386136,0
386148,0
386188,0
386209,1
386255,0
386288,1
386310,1
386315,1
386400,1
386404,1
386423,1
386450,1
386455,0
386469,0
386495,1
386541,1
386544,0
386563,1
386587,0
386605,0
386639,0
386672,0
386691,0
386710,0
386719,0
386737,0
386752,1
386779,1
386793,1
386851,1
386913,0
386917,1
386939,1
386940,0
386975,0
387021,1
387069,1
387083,1
387100,1
387107,1
387194,0
387195,0
387196,0
387209,1
387285,1
387324,0
387344,0
387377,1
387383,1
387426,1
387439,1
387445,0
387465,1
387512,1
387556,0
387566,1
387587,0
387602,0
387634,0
387649,1
387655,1
387659,0
387672,0
387680,1
387716,1
387744,1
387759,1
387784,0
387823,1
387827,1
387844,1
387910,0
387912,0
387930,0
387931,0
387942,0
388005,0
388115,1
388121,1
388170,1
388174,1
388222,0
388229,0
388289,0
388322,0
388330,0
388341,1
388347,0
388382,1
388405,1
388417,1
388426,0
388441,1
388471,1
388494,0
388497,1
388500,0
388502,0
388538,1
388543,0
388582,1
388586,1
388587,1
388591,1
388700,1
388701,1
388716,0
388719,0
388725,1
388731,1
388737,1
388771,1
388774,1
388777,0
388821,0
388832,1
388849,1
388872,0
388912,1
388927,0
388946,0
388952,1
388991,1
388996,1
389001,0
389010,1
389021,0
389056,0
389074,1
389079,1
389118,0
389138,1
389170,1
389184,0
389199,1
389232,1
389288,1
389294,1
389399,0
389428,0
389498,0
389501,1
389504,1
389524,0
389526,1
389554,0
389563,0
389645,0
389650,0
389660,0
389675,1
389701,1
389706,1
389724,1
389730,0
389741,0
389765,1
389784,1
389788,1
389796,1
389844,0
389846,0
389847,0
389857,1
389885,0
389918,0
389965,0
390015,0
390018,0
390021,1
390038,1
390078,1
390091,0
390098,0
390124,0
390139,0
390144,0
390155,1
390159,0
390162,1
390169,1
390172,0
390193,0
390205,0
390228,0
390255,1
390261,1
390268,0
390322,1
390347,0
390363,0
390382,0
390401,1
390440,0
390492,0
390501,0
390502,1
390508,0
390511,1
390532,0
390554,1
390572,0
390651,1
390660,0
390669,0
390671,1
390720,1
390743,0
